id,total_value,neighborhood,pclass,p13_date,sqft,bathrooms,bedrooms,allrooms,stories,units,zoning,construction,year_built,basement_sqft,lot_sqft,change_date,sales_date,recordation_date,zipcode
490507,507627,Parkside,Dwelling,1999-01-01,2328,2.0,4,9,1,1,RH1D,D,1927,500,3600,01/01/1999,05/15/1998,05/15/1998,94116
574928,199951,Outer Sunset,Dwelling,1996-02-01,850,1.0,2,4,1,1,RH1,D,1943,0,1258,02/01/1996,,11/17/1995,94122
12746,301433,Outer Sunset,Dwelling,1996-06-01,1255,1.0,2,5,1,1,RH2,D,1956,0,2500,06/01/1996,01/19/1990,02/24/1995,94122
25184,1281608,Noe Valley,Dwelling,2010-12-15,1810,2.0,3,7,2,1,RH3,D,1900,0,1820.08,03/01/1997,09/17/1980,12/15/2010,94110
1417187,363829,Bayview,Dwelling,2000-02-01,1626,3.0,4,7,2,1,M1,D,1998,0,1500,02/01/2000,09/02/1998,09/02/1998,94124
323627,1052990,Pacific Heights,Condominium,2010-06-10,1246,1.0,2,5,1,1,RM1,D,1911,0,0,07/01/1999,06/10/2010,06/10/2010,94115
1821734,217657,Outer Sunset,Dwelling,1999-08-01,850,1.0,2,4,1,1,RH1,D,1941,0,3000,08/01/1999,,02/14/1980,94122
429679,580000,Bayview,Dwelling,1994-10-01,1732,4.0,6,8,1,1,RH1,D,1915,672,2495,10/01/1994,07/26/1970,07/26/1970,94124
663038,630000,Bayview,Dwelling,2000-02-01,1901,3.0,5,8,2,1,M1,WOO,1998,275,1784,02/01/2000,07/03/1930,07/03/1930,94124
469181,2220761,Pacific Heights,Dwelling,2011-07-19,2560,4.0,4,9,3,1,RH1,D,1912,0,1999,08/01/1999,03/12/1999,07/19/2011,94115
827133,688109,Parkside,Dwelling,2013-06-01,1524,2.0,2,6,1,1,RH1,D,1939,424,2996,06/01/2013,10/07/2011,10/07/2011,94116
991046,771481,South Beach,Condominium,1999-04-01,956,1.0,1,3,1,1,M1,A,1991,0,0,04/01/1999,09/07/1970,05/27/1980,94105
562582,191500,Outer Sunset,Dwelling,2012-10-17,1011,1.0,2,4,1,1,RH1,D,1948,0,2500,08/01/1999,,10/17/2012,94122
1502796,924152,South Beach,Condominium,2000-12-01,1127,2.0,2,4,1,1,M2,D,2000,0,0,12/01/2000,02/17/1960,02/17/1960,94107
1467781,160036,Bayview,Dwelling,1999-08-01,2467,2.0,4,10,1,1,RH1,D,1939,900,2495,08/01/1999,,05/30/1980,94124
1189209,337422,Bayview,Dwelling,2013-06-01,1000,1.0,2,5,1,1,,D,1911,0,1875,06/01/2013,01/30/1920,01/30/1920,94124
1157897,893857,Parkside,Dwelling,1999-08-01,2130,2.0,4,8,1,1,RH1,D,1935,0,2996,08/01/1999,09/21/1940,09/21/1940,94116
206532,477155,Bayview,Dwelling,2014-03-01,1400,2.0,2,8,1,1,RH2,D,1932,0,2495,03/01/2014,04/05/2013,04/05/2013,94124
1535971,813677,Outer Sunset,Dwelling,2015-04-01,1600,2.0,2,6,1,1,RH1,D,1906,700,3000,04/01/2015,11/08/2012,11/08/2012,94122
1724522,443050,South Beach,Condominium,1999-08-01,797,2.0,2,3,1,1,RC4,D,1991,0,0,08/01/1999,02/17/1921,02/17/1921,94105
879331,366542,Outer Sunset,Dwelling,2013-10-01,1125,1.0,2,5,1,1,RH1,D,1946,0,2062.5,10/01/2013,,03/22/2013,94122
1226959,675000,Outer Sunset,Dwelling,2015-04-01,844,1.0,2,4,1,1,RH1,D,1939,0,1437,04/01/2015,,11/03/2010,94122
1833312,551658,Bayview,Dwelling,2014-03-01,2100,3.0,8,10,3,1,RH2,D,1907,654,2500,03/01/2014,01/30/1951,03/16/1970,94124
1224077,248233,Outer Sunset,Dwelling,2011-12-23,2275,2.0,5,8,1,1,RH2,D,1924,892,3000,08/01/1999,,12/23/2011,94122
997248,297131,Parkside,Dwelling,1996-06-01,1823,2.0,3,7,1,1,RH1,D,1938,0,3000,06/01/1996,,06/26/1995,94116
1194124,3064455,Pacific Heights,Dwelling,2010-09-01,2750,3.0,4,9,2,1,RH1,D,1916,0,2703.96,09/01/2010,06/30/1950,06/30/1950,94115
296877,879153,Parkside,Dwelling,1999-08-01,1940,2.0,3,9,1,1,RH1,D,1910,236,2217,08/01/1999,,06/03/1980,94116
1861084,679176,South Beach,Condominium,2000-12-01,1115,2.0,2,4,1,1,M2,D,2000,0,0,12/01/2000,07/17/1990,07/17/1990,94107
1775636,817674,South Beach,Condominium,2014-06-10,1302,2.0,2,4,1,1,M1,A,1991,0,0,12/01/1996,07/31/1930,06/10/2014,94105
1271702,590690,Outer Sunset,Dwelling,2010-07-12,1980,2.0,3,7,1,1,RH1,D,1947,747,3000,05/01/1999,07/12/2010,07/12/2010,94122
1568608,281446,South Beach,Condominium,1994-09-01,797,2.0,2,3,1,1,RC4,D,1991,0,0,09/01/1994,04/28/1994,04/28/1994,94105
77797,688322,Outer Sunset,Dwelling,2011-05-13,1550,2.0,3,7,2,1,RM1,D,1906,0,2500,08/01/1999,05/13/2011,05/13/2011,94122
471833,585712,South Beach,Condominium,2012-11-29,935,1.0,1,4,1,1,M2,D,2000,0,0,11/01/2000,08/21/1930,11/29/2012,94107
1934707,456588,Parkside,Dwelling,1996-05-01,1696,3.0,4,7,1,1,RH1,D,1954,346,2996,05/01/1996,01/26/1993,01/26/1993,94116
358127,447516,Bayview,Dwelling,1997-06-01,1506,2.0,3,7,1,1,RH1,D,1939,0,3746,06/01/1997,02/04/1991,02/04/1991,94124
608961,814233,Outer Sunset,Dwelling,2001-11-01,1215,1.0,2,5,1,1,RH2,D,1907,0,3000,11/01/2001,05/17/1970,05/17/1970,94122
1859756,420504,Bayview,Dwelling,2010-08-10,1386,1.0,4,8,2,1,RH1,D,1900,0,2500,08/01/1999,08/10/2010,02/11/1921,94124
936512,702921,Parkside,Dwelling,1999-08-01,1950,2.0,4,8,1,1,RH1,D,1941,500,2996,08/01/1999,,02/17/1921,94116
319717,297305,Outer Sunset,Dwelling,1998-09-01,1395,2.0,3,6,1,1,RH1,D,1941,357,3000,09/01/1998,,06/22/1960,94122
650374,1098177,South Beach,Condominium,2012-06-05,1101,2.0,2,5,0,1,M1,D,1994,0,0,03/01/1999,05/29/1980,06/05/2012,94105
381571,1015681,Parkside,Dwelling,2015-04-01,1896,3.0,4,8,0,1,RH1,D,1946,0,1746,04/01/2015,05/06/1950,05/06/1950,94116
353187,467110,Bayview,Dwelling,2014-03-01,1627,2.0,4,7,1,1,RH2,D,1925,552,2500,03/01/2014,04/30/2013,04/30/2013,94124
493804,1250000,South Beach,Condominium,2014-03-07,1094,2.0,2,4,1,1,M2,D,2000,0,0,12/01/2000,03/07/2014,03/07/2014,94107
682464,849994,Parkside,Dwelling,2010-10-01,2064,2.0,4,9,0,1,RH1,D,1947,718,3000,08/01/1999,05/28/2010,10/01/2010,94116
1815309,709044,Outer Sunset,Dwelling,2012-02-17,1745,2.0,3,6,2,1,RH1,D,1941,0,2996,08/01/1999,02/17/2012,02/17/2012,94122
1961773,582226,South Beach,Condominium,1995-06-01,887,1.0,1,4,0,1,M1,D,1994,0,0,06/01/1995,09/04/1930,09/04/1930,94105
175072,163694,Parkside,Dwelling,1999-08-01,2466,3.0,3,7,2,1,RH1,D,1945,250,1750,08/01/1999,,09/20/1988,94116
84278,985000,Parkside,Dwelling,2014-05-01,1854,3.0,3,7,1,1,RH1,D,1931,330,3100,05/01/2014,07/28/1960,07/28/1960,94116
259544,316610,Bayview,Dwelling,2013-06-01,1150,1.0,2,5,1,1,RH1,D,1924,0,2500,06/01/2013,09/16/2011,09/16/2011,94124
538524,204209,Outer Sunset,Dwelling,1999-08-01,1214,1.0,2,5,1,1,RH1,D,1945,252,2500,08/01/1999,,02/04/1921,94122
1101751,1100000,Parkside,Dwelling,2014-04-01,2310,3.0,4,8,1,1,RH1,D,1956,832,4525,04/01/2014,12/18/2013,12/18/2013,94116
1714269,1427238,South Beach,Condominium,2012-07-17,1358,2.0,3,6,1,1,M2,D,2000,0,0,12/01/2000,10/02/1980,07/17/2012,94107
1332623,798373,Parkside,Dwelling,2009-01-01,1415,2.0,3,6,1,1,RH1,D,1940,365,1746,01/01/2009,01/07/1981,01/07/1981,94116
1748453,345425,Bayview,Dwelling,1997-09-01,1664,3.0,4,7,2,1,M1,D,1996,0,1826,09/01/1997,02/28/1997,02/28/1997,94124
1724723,451168,South Beach,Condominium,2010-04-27,495,1.0,1,2,1,1,RC4,D,1991,0,0,08/01/1999,04/29/1940,04/27/2010,94105
108679,377082,Bayview,Dwelling,2013-04-15,1626,3.0,4,7,2,1,M1,D,1998,0,1500,02/01/2000,06/25/1998,04/15/2013,94124
1100023,256264,Outer Sunset,Dwelling,1996-04-01,2195,2.0,3,9,1,1,RH1,D,1925,670,3000,04/01/1996,,10/09/1971,94122
1608026,229290,Bayview,Dwelling,1998-02-01,2004,2.0,3,6,2,1,RH2,D,1985,0,1638,02/01/1998,,09/01/1950,94124
1315487,265717,Outer Sunset,Dwelling,1999-08-01,1504,2.0,3,7,1,1,RH2,D,1949,504,3000,08/01/1999,,12/18/1980,94122
1601024,293413,Parkside,Dwelling,2012-01-31,1764,2.0,3,7,1,1,RH1,D,1941,514,2062.5,08/01/1999,,01/31/2012,94116
793588,448916,Outer Sunset,Dwelling,1995-10-01,2454,2.0,2,8,1,1,RH1,D,1939,954,2375,10/01/1995,03/25/1994,03/25/1994,94122
865524,345162,South Beach,Condominium,1998-02-01,797,2.0,2,3,1,1,RC4,D,1991,0,0,02/01/1998,10/10/1997,10/10/1997,94105
818176,447562,Parkside,Dwelling,1999-06-01,1554,2.0,2,7,1,1,RH1,D,1948,380,3000,06/01/1999,04/16/1998,04/16/1998,94116
1051874,550000,Bayview,Dwelling,1999-04-01,1639,1.0,1,4,2,1,RH1,D,1988,0,2500,04/01/1999,05/04/1950,05/04/1950,94124
1817598,589674,Outer Sunset,Dwelling,2010-01-05,850,1.0,2,4,1,1,RH2,D,1943,0,1437.5,08/01/1999,01/05/2010,01/05/2010,94122
121752,795002,Parkside,Dwelling,1999-08-01,2100,3.0,4,11,2,1,RH1,D,1927,0,3598,08/01/1999,07/10/1990,07/10/1990,94116
222128,756354,Bayview,Dwelling,2011-07-01,2970,4.0,11,15,3,1,RH1,WOO,1922,0,3746,07/01/2011,03/26/1990,02/05/2010,94124
1161851,277287,South Beach,Condominium,2014-02-10,736,2.0,2,3,1,1,RC4,D,1991,0,0,03/01/1999,03/08/1994,02/10/2014,94105
925524,816058,Parkside,Dwelling,2011-02-01,1520,3.0,3,7,1,1,RH1,D,1940,370,1816,02/01/2011,12/04/1991,12/04/1991,94116
1341219,892401,Parkside,Dwelling,2013-02-01,2342,2.0,3,7,1,1,RH1,D,1925,0,3000,02/01/2013,05/15/2010,05/15/2010,94116
1379916,1350000,South Beach,Condominium,2000-12-01,1369,2.0,3,6,1,1,M2,D,2000,0,0,12/01/2000,03/18/1940,03/18/1940,94107
248636,277147,Parkside,Dwelling,2012-02-01,1720,2.0,3,6,1,1,RH1,D,1938,470,3000,09/01/1994,06/25/1987,02/01/2012,94116
1824506,816602,Parkside,Dwelling,2010-02-12,1650,2.0,3,7,1,1,RH1,D,1947,475,1873,01/01/1999,02/12/2010,02/12/2010,94116
199521,345944,Bayview,Dwelling,2014-06-06,2004,2.0,3,6,2,1,RH2,D,1986,0,0,08/01/1997,04/28/1989,06/06/2014,94124
1197531,613130,Bayview,Dwelling,2014-03-01,1867,2.0,3,6,1,1,RH1,D,1954,507,2247,03/01/2014,06/05/2013,06/05/2013,94124
1788312,226129,Parkside,Dwelling,2012-05-18,2066,2.0,3,7,1,1,RH1,D,1925,370,3000,08/01/1999,,05/18/2012,94116
1211584,880302,South Beach,Condominium,2010-12-10,1115,2.0,2,4,1,1,M2,D,2000,0,0,12/01/2000,02/18/1931,12/10/2010,94107
825492,637837,Outer Sunset,Dwelling,2010-07-13,1052,2.0,3,5,1,1,RH1,D,1941,202,2996,08/01/1999,07/13/2010,07/13/2010,94122
1017867,465443,Pacific Heights,Condominium,1999-08-01,2069,1.0,3,6,0,1,RM3,D,1908,0,0,08/01/1999,,04/23/1982,94123
1167742,887156,Outer Sunset,Dwelling,2015-04-01,1903,2.0,5,9,1,1,RH1,D,1941,520,2996,04/01/2015,05/20/1940,07/01/1990,94122
1954792,990000,Parkside,Dwelling,2014-05-01,1896,2.0,3,9,1,1,RH1,D,1949,546,2996,05/01/2014,01/31/1960,01/31/1960,94116
1114867,451262,Parkside,Dwelling,1997-06-01,2170,2.0,4,8,1,1,RH1,D,1931,820,2374,06/01/1997,06/28/1996,10/03/1960,94116
1528073,247476,South Beach,Condominium,1999-08-01,572,1.0,1,2,1,1,RC4,D,1991,0,0,08/01/1999,10/16/1992,10/16/1992,94105
276088,327941,Outer Sunset,Dwelling,2014-02-19,1025,1.0,2,4,1,1,RH1,D,1940,0,3000,12/01/1995,02/19/2014,02/19/2014,94122
580053,1250000,South Beach,Condominium,2000-12-01,1090,2.0,2,4,1,1,M2,D,2000,0,0,12/01/2000,12/05/1980,12/05/1980,94107
1942732,646428,Parkside,Dwelling,1999-08-01,1900,2.0,3,9,1,1,RH1D,D,1926,400,3598,08/01/1999,,02/10/1991,94116
39646,820000,Outer Sunset,Dwelling,2015-04-01,1384,1.0,2,5,1,1,RH1,D,1945,0,3000,04/01/2015,05/09/2014,05/09/2014,94122
1741911,124904,Outer Sunset,Dwelling,1999-08-01,1030,1.0,2,5,1,1,RH1,D,1950,0,3000,08/01/1999,,06/06/1970,94122
1681118,716805,Bayview,Dwelling,2014-12-01,2900,4.0,5,10,1,1,RH1,D,1940,900,2500,12/01/2014,10/21/2013,10/21/2013,94124
856536,826938,Parkside,Dwelling,1997-02-01,2155,2.0,3,7,1,1,RH1,D,1932,700,2996,02/01/1997,05/30/1930,04/28/1990,94116
1092716,557168,South Beach,Condominium,2014-12-18,795,1.0,1,2,1,1,RC4,D,1991,0,0,08/01/1999,12/18/2014,12/18/2014,94105
1415926,577763,South Beach,Condominium,1998-11-01,795,1.0,1,2,1,1,RC4,D,1991,0,0,11/01/1998,07/08/1980,06/09/1990,94105
1525838,782709,Parkside,Dwelling,1999-08-01,1870,3.0,4,12,2,1,RH1,D,1930,0,2996,08/01/1999,05/29/1920,05/29/1920,94116
9904,546410,Parkside,Dwelling,1999-08-01,2385,2.0,3,9,2,1,RH1,D,1937,0,2375,08/01/1999,05/28/1992,05/28/1992,94116
1913651,290232,Outer Sunset,Dwelling,1996-02-01,1350,2.0,3,6,1,1,RH1,D,1943,550,3000,02/01/1996,,12/05/1931,94122
1786486,322659,Bayview,Dwelling,1998-04-01,910,2.0,3,5,1,1,RH2,D,1990,0,2000,04/01/1998,06/29/1990,07/24/1930,94124
81263,229992,Outer Sunset,Dwelling,1999-08-01,800,3.0,5,8,1,1,RH1,D,1944,0,2996,08/01/1999,,05/05/1978,94122
1763762,1785840,South Beach,Condominium,1990-04-28,1654,3.0,3,5,1,1,,D,2001,0,0,,04/28/1990,04/28/1990,94107
1844546,403794,Outer Sunset,Dwelling,2014-06-01,1400,1.0,2,5,1,1,RH1,D,1938,0,2375,06/01/2014,10/17/1991,08/16/2013,94122
245899,1392954,Pacific Heights,Condominium,1996-05-01,1171,2.0,2,4,2,1,RH2,D,1900,0,0,05/01/1996,03/04/1980,03/04/1980,94123
123342,434943,Parkside,Dwelling,2005-12-01,1972,2.0,3,7,1,1,RH1,D,1932,0,2500,12/01/2005,03/04/1994,03/04/1994,94116
1468487,468213,Outer Sunset,Dwelling,2010-08-13,670,1.0,1,3,1,1,RH1,D,1910,0,2500,02/01/1999,08/13/2010,08/13/2010,94122
1359714,425486,Parkside,Dwelling,2012-09-27,1310,1.0,2,5,1,1,RH1,D,1926,0,3480,08/01/1999,09/10/1991,09/27/2012,94116
1328891,245212,Bayview,Dwelling,1995-03-01,1850,2.0,2,6,1,1,RH2,D,1930,500,2500,03/01/1995,06/17/1992,06/17/1992,94124
929839,896020,Parkside,Dwelling,2013-06-14,2000,3.0,4,8,1,1,RH1,D,1940,570,3000,08/01/1999,02/21/1941,06/14/2013,94116
392741,790870,Parkside,Dwelling,2015-04-01,1726,2.0,4,8,1,1,RH1,D,1927,518,2247,04/01/2015,06/30/2010,06/30/2010,94116
872588,550785,Outer Sunset,Dwelling,2014-05-13,1993,3.0,4,9,1,1,RH1,D,1940,484,2996,05/01/1996,02/22/1991,05/13/2014,94122
746757,1230000,South Beach,Condominium,2000-12-01,1111,2.0,2,4,1,1,M2,D,2000,0,0,12/01/2000,05/19/1950,05/19/1950,94107
204759,2054720,South Beach,Condominium,1995-11-01,1637,2.0,3,5,1,1,M1,A,1991,0,0,11/01/1995,01/03/1961,01/03/1961,94105
1612667,382578,Outer Sunset,Dwelling,1999-08-01,1355,2.0,2,6,1,1,RH1,D,1927,180,2500,08/01/1999,,07/07/1993,94122
74499,402998,Bayview,Dwelling,2010-08-06,2106,3.0,4,8,2,1,M1,WOO,1998,480,1500,06/01/1999,07/31/1998,08/06/2010,94124
1381664,658685,Outer Sunset,Dwelling,2010-05-28,1315,2.0,3,6,1,1,RH1,D,1941,240,1746,08/01/1999,05/28/2010,05/28/2010,94122
148026,101380,Parkside,Dwelling,2010-01-26,1346,2.0,2,6,1,1,RH1,D,1924,281,1500,08/01/1999,,01/26/2010,94116
847753,313314,Bayview,Dwelling,2000-02-01,1394,2.0,3,6,1,1,M1,D,1998,541,1500,02/01/2000,07/31/1998,07/31/1998,94124
776623,237950,Parkside,Dwelling,2013-03-05,1350,1.0,2,5,1,1,RH1,D,1939,0,3000,08/01/1999,,03/05/2013,94116
465921,318856,Outer Sunset,Dwelling,1998-10-01,1050,2.0,3,5,1,1,RH1,D,1923,0,2996,10/01/1998,07/16/1993,05/19/1990,94122
1229674,344786,Bayview,Dwelling,1999-10-06,2004,2.0,3,6,2,1,RH2,D,1985,0,1908,06/01/1999,10/06/1999,10/06/1999,94124
717786,577764,Bayview,Dwelling,2013-10-30,1788,2.0,3,7,1,1,RH1,D,1939,0,2500,09/01/1998,,10/30/2013,94124
1658901,720201,Parkside,Dwelling,2010-09-16,1365,2.0,3,7,1,1,RH1,D,1946,500,2062.5,09/01/1998,,09/16/2010,94116
1690231,928810,Outer Sunset,Dwelling,1995-03-01,2225,3.0,4,8,1,1,RH1,D,1955,875,1850,03/01/1995,10/09/1941,10/09/1941,94122
1954756,230915,Bayview,Dwelling,1996-03-01,2004,2.0,3,6,2,1,RH2,D,1984,0,2422,03/01/1996,,12/06/1995,94124
1670661,875000,Parkside,Dwelling,2014-05-01,1316,3.0,3,6,1,1,RH1,D,1926,54,2350,05/01/2014,07/03/1970,07/03/1970,94116
1950994,250236,Parkside,Dwelling,1999-03-01,1639,2.0,3,7,1,1,RH1,D,1940,414,2996,03/01/1999,,09/28/1992,94116
1251979,740000,Parkside,Dwelling,2015-04-01,1200,2.0,3,6,1,1,RH1,D,1940,0,2500,04/01/2015,02/05/1971,04/09/2014,94116
1526509,212370,Parkside,Dwelling,2014-03-12,1310,1.0,2,5,1,1,RH1,D,1926,0,3180,08/01/1999,,03/12/2014,94116
272038,835000,Outer Sunset,Dwelling,2014-04-01,2134,2.0,3,8,1,1,RH1,D,1930,504,3000,04/01/2014,11/15/2013,12/17/2013,94122
270137,930000,Parkside,Dwelling,2013-05-01,1792,2.0,3,6,2,1,RH1,D,1963,0,2077,05/01/2013,02/09/1991,02/09/1991,94116
1804124,2325418,Noe Valley,Dwelling,2012-06-27,2868,3.0,4,8,2,1,RH3,D,1900,312,3746,03/01/1998,06/27/2012,06/27/2012,94110
371201,891825,Parkside,Dwelling,2009-07-01,3481,5.0,6,14,2,1,RH2,D,1925,747,3000,07/01/2009,08/28/1992,08/12/1940,94116
1589747,903982,South Beach,Condominium,1999-01-01,1094,2.0,2,0,0,1,M1,C,1997,0,0,01/01/1999,03/17/1950,03/17/1950,94105
1697422,254983,Bayview,Dwelling,1999-08-01,2371,3.0,3,6,1,1,RH1,D,1952,0,2500,08/01/1999,,01/20/1981,94124
342956,300819,Pacific Heights,Condominium,1999-08-01,1256,1.0,1,4,1,1,RH3,D,1914,0,0,08/01/1999,,04/07/1983,94123
690382,191436,Outer Sunset,Dwelling,2011-09-15,1000,1.0,2,4,1,1,RH1,D,1938,0,3000,08/01/1999,,09/15/2011,94122
1391234,271346,Parkside,Dwelling,1999-08-01,2100,2.0,4,10,2,1,RH1,D,1927,0,3000,08/01/1999,,12/02/1992,94116
1080669,284573,Parkside,Dwelling,1996-05-01,940,1.0,2,5,1,1,RH1,D,1943,140,1437.5,05/01/1996,10/12/1995,10/12/1995,94116
947682,98291,Bayview,Dwelling,2010-04-25,1488,2.0,5,8,1,1,RH1,D,1932,398,2500,08/01/1999,,04/25/2010,94124
1760142,290743,Bayview,Dwelling,1999-08-01,1200,2.0,3,5,1,1,RH2,D,1990,0,2255,08/01/1999,06/26/1990,03/14/1960,94124
166861,335286,Parkside,Dwelling,1999-08-01,1530,1.0,3,6,1,1,RH1,D,1923,0,3000,08/01/1999,,07/20/1990,94116
1287497,740000,Outer Sunset,Dwelling,2015-04-01,960,1.0,2,4,1,1,RH1,D,1946,0,1440,04/01/2015,07/02/1980,07/02/1980,94122
658968,546988,Parkside,Dwelling,2013-04-30,800,1.0,2,4,1,1,RH1,D,1943,0,1750,08/01/1999,12/02/2010,04/30/2013,94116
938768,666009,Outer Sunset,Dwelling,2013-04-01,1874,3.0,4,9,1,1,RH1,D,1931,624,2996,04/01/2013,08/01/2012,08/01/2012,94122
354959,129822,Parkside,Dwelling,1999-08-01,2084,3.0,4,10,1,1,RH1,D,1930,784,2996,08/01/1999,,01/01/1921,94116
854611,478974,Bayview,Dwelling,1997-10-01,2773,3.0,3,8,1,0,RH1,D,2004,1182,2500,10/01/1997,,08/10/1960,94124
1638056,206840,Outer Sunset,Dwelling,1999-08-01,1150,1.0,2,5,1,1,RH1,D,1940,0,2500,08/01/1999,,07/23/1970,94122
1329938,232608,Bayview,Dwelling,1999-08-01,1500,3.0,3,5,2,1,RH1,D,1989,0,1786.4,08/01/1999,08/16/1989,08/16/1989,94124
772532,789740,South Beach,Condominium,1998-02-01,1177,2.0,2,4,1,1,M1,A,1991,0,0,02/01/1998,10/05/1991,10/05/1991,94105
1894986,332142,Bayview,Dwelling,1997-11-01,1626,3.0,4,7,0,1,M1,D,1997,0,1500,11/01/1997,07/24/1997,07/24/1997,94124
869109,997735,Outer Sunset,Dwelling,2011-06-24,2120,2.0,2,7,1,1,RM1,D,1948,640,3072,08/01/1999,07/08/1950,06/24/2011,94122
1566699,688543,Outer Sunset,Dwelling,2015-04-01,934,1.0,3,5,1,1,RH1,D,1935,0,2996,04/01/2015,02/27/1970,02/27/1970,94122
1788642,205984,Outer Sunset,Dwelling,1999-08-01,925,1.0,2,4,1,1,RH1,D,1941,0,2062.5,08/01/1999,,05/08/1990,94122
1027724,145935,Outer Sunset,Dwelling,1999-08-01,1006,1.0,2,5,1,1,RH1,D,1945,144,1875,08/01/1999,,08/16/1950,94122
1701432,679324,Parkside,Dwelling,2013-02-01,1150,1.0,2,5,1,1,RH1,D,1939,0,3000,08/01/1999,05/21/1930,02/01/2013,94116
1572527,225340,Parkside,Dwelling,2010-11-16,2422,4.0,3,9,1,1,RH1,D,1941,192,2500,08/01/1999,,11/16/2010,94116
847697,849194,Parkside,Dwelling,1999-08-01,1865,2.0,3,8,1,1,RH1,D,1950,655,2996,08/01/1999,08/31/1990,08/31/1990,94116
757796,165494,Bayview,Dwelling,1999-08-01,912,1.0,3,7,2,1,RH2,D,1986,0,2145,08/01/1999,08/17/1987,08/17/1987,94124
1326162,551498,Bayview,Dwelling,2009-07-01,1624,1.0,3,7,1,1,RH1,D,1925,422,2495,07/01/2009,02/04/1980,02/04/1980,94124
1557768,252438,Outer Sunset,Dwelling,1994-10-01,1568,3.0,3,8,1,1,RH2,D,1924,538,3000,10/01/1994,,06/09/1994,94122
586578,685253,Parkside,Dwelling,1998-01-01,1395,1.0,3,6,1,1,RH1,D,1939,0,3000,01/01/1998,09/20/1920,10/06/1971,94116
1207201,1190000,South Beach,Condominium,2014-06-06,1384,2.0,2,5,0,1,MI,D,1998,0,0,06/01/1999,06/06/2014,06/06/2014,94107
1724758,877561,South Beach,Condominium,1997-06-01,1145,1.0,1,3,1,1,M1,A,1991,0,0,06/01/1997,03/26/1980,03/26/1980,94105
861554,699427,Parkside,Dwelling,2010-12-13,1446,2.0,4,8,1,1,RH1,D,1930,0,3000,07/01/1999,11/05/1921,12/13/2010,94116
1621831,434805,Outer Sunset,Dwelling,1999-08-01,1150,1.0,2,5,1,1,RH1,D,1940,0,3000,08/01/1999,04/27/1999,04/27/1999,94122
78422,626558,Outer Sunset,Dwelling,2011-11-17,1565,2.0,4,8,1,1,RH1,D,1951,515,3000,06/01/1997,11/17/2011,11/17/2011,94122
1784091,402194,Bayview,Dwelling,2000-02-01,1664,2.0,4,7,2,1,M1,WOO,1998,0,3125,02/01/2000,12/29/1998,12/29/1998,94124
183438,420596,South Beach,Condominium,1995-12-01,544,1.0,1,2,1,1,RC4,D,1991,0,0,12/01/1995,08/22/1920,08/22/1920,94105
1538126,463315,Bayview,Dwelling,2010-05-11,2230,2.0,4,6,1,1,RH1,D,1992,0,2500,08/01/1999,05/11/2010,05/11/2010,94124
1343184,642904,Outer Sunset,Dwelling,2013-08-01,1832,2.0,3,6,1,1,RH1,D,1939,374,3000,08/01/2013,02/06/2013,02/06/2013,94122
13543,58516,Parkside,Dwelling,1999-08-01,800,1.0,2,4,1,1,RH1,D,1943,0,3000,08/01/1999,,03/20/1960,94116
490298,302552,Outer Sunset,Dwelling,2013-10-01,1572,1.0,3,6,2,1,RH1,D,1914,0,3000,10/01/2013,,05/07/2011,94122
1922253,302510,Bayview,Dwelling,2011-06-21,1552,2.0,4,7,1,1,RH1,D,1920,500,2495,08/01/1999,06/21/2011,06/21/2011,94124
1700708,940000,Outer Sunset,Dwelling,2015-04-01,1834,3.0,4,8,2,1,RH1,D,1927,0,2996,04/01/2015,02/18/1971,02/18/1971,94122
453668,374380,Parkside,Dwelling,1998-09-01,1261,3.0,3,7,1,1,RH2,D,1950,355,1622.5,09/01/1998,02/26/1997,02/26/1997,94116
782563,418499,Parkside,Dwelling,2014-05-07,1881,2.0,4,9,1,1,RH1,D,1926,636,3097,01/01/1999,11/21/1996,05/07/2014,94116
117061,266094,Outer Sunset,Dwelling,1999-06-01,1657,2.0,3,7,1,1,RH1,D,1935,552,3000,06/01/1999,,12/22/1998,94122
3973,140612,Bayview,Dwelling,2010-05-18,912,1.0,3,7,2,1,RH2,D,1986,0,2704,08/01/1999,,05/18/2010,94124
1151221,332333,Outer Sunset,Dwelling,1999-08-01,850,1.0,2,4,1,1,RH1,D,1941,0,3000,08/01/1999,05/07/1993,05/07/1993,94122
1601903,314238,Parkside,Dwelling,2014-02-11,1300,1.0,2,5,1,1,RH1,D,1940,0,3000,08/01/1999,,02/11/2014,94116
142888,240240,Parkside,Dwelling,1999-08-01,1000,1.0,2,4,1,1,RH1,D,1939,0,3000,08/01/1999,,08/07/1920,94116
353633,261946,Pacific Heights,Condominium,2011-11-13,964,1.0,2,5,3,1,RH2,D,1904,0,0,08/01/1999,,11/13/2011,94123
1701367,515960,South Beach,Condominium,2011-06-29,784,2.0,2,3,1,1,RC4,D,1991,0,0,06/01/1999,03/09/2010,06/29/2011,94105
1020646,284809,Outer Sunset,Dwelling,1999-08-01,1342,2.0,2,7,1,1,RH2,D,1924,244,3000,08/01/1999,03/11/1987,04/27/1990,94122
558269,341125,Parkside,Dwelling,1994-12-01,1175,1.0,2,5,1,1,RH1,D,1939,0,3000,12/01/1994,,04/07/1980,94116
